dataset,acc_mean,acc_std,acc_best,time_train,time_val
ACSF1,0.9168402777777777,0.007229396810297555,0.9270833333333333,12.154592439881526,0.007715147460748995
Adiac,0.8401147959183675,0.00648380868731575,0.8504464285714286,15.38404011942912,0.011259662227894296
ArrowHead,0.8722960992907801,0.014311713908007633,0.8920656028368795,1.8550510995322838,0.0024290790627219394
Beef,0.7866666666666667,0.026666666666666658,0.8333333333333334,1.5784444790100678,0.001224111172632547
BeetleFly,0.9299999999999999,0.024494897427831747,0.95,0.6515469598118215,0.0004977367972060165
BirdChicken,0.9400000000000001,0.037416573867739396,1.0,0.8175091201905161,0.0006264954302423575
BME,0.9917613636363637,0.006060606060606055,0.9947916666666666,1.0005005398998037,0.0016414720311786369
Car,0.9199999999999999,0.02211083193570267,0.95,2.937419339758344,0.0020327882420588137
CBF,0.9995833333333334,0.0005103103630798542,1.0,0.9524612600216642,0.00794469066495367
Chinatown,0.9921875,0.0,0.9921875,0.5582726996857673,0.002355060195441183
ChlorineConcentration,0.8523958333333332,0.005549747397905163,0.8580729166666666,17.46924331963528,0.09495899445387294
CinCECGTorso,0.8651199494949495,0.01592059506194947,0.886126893939394,6.625939279934391,0.12928968129017449
Coffee,1.0,0.0,1.0,1.418595979944803,0.0005361652341889567
Computers,0.8557112068965516,0.005783812841815496,0.8616648706896551,10.964145999704488,0.00716794464897248
CricketX,0.8683035714285714,0.006153593192897407,0.8794642857142857,16.78608145986218,0.011767145194744444
CricketY,0.8732142857142857,0.006055651770647539,0.8839285714285714,14.555470819957554,0.01020591359329046
CricketZ,0.8665178571428571,0.009156321466020951,0.8794642857142857,14.820101860212162,0.010414269492139283
Crop,0.7787666349809885,0.0010210337955770322,0.7802994296577946,116.78648598075378,0.17981840632864987
DiatomSizeReduction,0.93585,0.009481692886821446,0.951375,0.9377772603183985,0.005668361445168557
DistalPhalanxOutlineAgeGroup,0.8489583333333333,0.006588078458684117,0.859375,4.624128719512373,0.0014415970316349557
DistalPhalanxOutlineCorrect,0.82675,0.00972593183196354,0.8331250000000001,6.82347048050724,0.002380430468929262
DistalPhalanxTW,0.734753787878788,0.015928807227115396,0.7571022727272728,5.589705160004087,0.0017396521476712224
Earthquakes,0.7620265151515152,0.012607862223750549,0.7831439393939394,10.825139739969746,0.0032910486715991283
ECG200,0.9277777777777778,0.009274798881384131,0.9392361111111112,1.5353630799800158,0.0009635436318603752
ECG5000,0.946892605633803,0.0009507857294222989,0.9485475352112676,8.504636400332675,0.05374699839826462
ECGFiveDays,0.9993303571428571,0.0013392857142857206,1.0,0.596070019598119,0.0052312690625967665
ElectricDevices,0.7481938149826712,0.005263711885122839,0.75751882831245,112.25919441962614,0.06582512328022858
EOGHorizontalSignal,0.6974702380952381,0.005972292259516561,0.7068452380952381,43.3853426798014,0.02674592890552958
EOGVerticalSignal,0.533358134920635,0.007881287307657947,0.5424107142857143,31.868006820161828,0.019677585859426472
EthanolLevel,0.8377103365384615,0.006523547532333907,0.8499098557692307,98.96321626072749,0.058967157147935725
FaceAll,0.9295316951566951,0.019280496538553106,0.9441773504273504,7.615095780114643,0.014324094062567383
FaceFour,0.9697916666666668,0.011831059053750535,0.984375,0.6310701599810272,0.001220763203809838
FacesUCR,0.9702651515151516,0.0009181211851167024,0.9715909090909091,6.404675979632884,0.0366623667967815
FiftyWords,0.7541294642857144,0.004029466115744583,0.759765625,17.813531719939782,0.012483614335815218
Fish,0.990625,0.002083333333333304,0.9947916666666666,5.021829039766454,0.003484058241656385
FordA,0.9648809523809524,0.0015175653314264252,0.9665178571428571,118.21532484011259,0.028765919180068523
FordB,0.8638850732600734,0.0025955420621491423,0.867044413919414,121.62848548020702,0.018189676172232792
FreezerRegularTrain,0.9990277777777777,0.0002598373185259732,0.9993055555555556,3.4476353005506097,0.034097550663591394
FreezerSmallTrain,0.9307638888888888,0.01021706920238971,0.9434027777777778,3.1638144999509676,0.07266104070290566
Fungi,0.9979166666666666,0.0025515518153991622,1.0,1.346346600074321,0.002902603124948655
GunPoint,0.9989583333333332,0.002083333333333348,1.0,0.7388842801796273,0.0015852993359203537
GunPointAgeSpan,0.9924583333333332,0.001583333333333335,0.99375,3.9862293601501735,0.00506069968769225
GunPointMaleVersusFemale,1.0,0.0,1.0,2.7503710394259544,0.0034826377729586964
GunPointOldVersusYoung,1.0,0.0,1.0,1.3852226402144878,0.0017635691016494094
Ham,0.8162728658536584,0.004239271438638718,0.8218368902439024,2.4908654999919237,0.0017343008598345478
