dataset,acc_mean,acc_std,acc_best,time_train,time_val
ACSF1,0.9196180555555553,0.004412592023312081,0.9270833333333333,13.470446460414678,0.008505715585806683
Adiac,0.8459821428571429,0.01018013772409945,0.8616071428571429,13.209729019296356,0.009701146563111251
ArrowHead,0.8711436170212765,0.01063261705592633,0.8868572695035462,2.003157800063491,0.002621319140507694
Beef,0.7733333333333333,0.01333333333333333,0.8,1.5023323601111769,0.0011674723822579836
BeetleFly,0.9400000000000001,0.019999999999999976,0.95,0.5775671996641905,0.00044419375026336636
BirdChicken,0.9200000000000002,0.024494897427831747,0.95,0.8750533195212483,0.0006751468756647228
BME,0.9886363636363636,0.007474464871466302,0.9947916666666666,1.0826072200899943,0.0017792184377412924
Car,0.9199999999999999,0.012472191289246475,0.9333333333333333,3.129133499902673,0.002179028984710385
CBF,0.999375,0.0005103103630798541,1.0,0.9218936599092558,0.007656902460530546
Chinatown,0.9921875,0.0,0.9921875,0.5620476402342319,0.002335182343495035
ChlorineConcentration,0.8498958333333334,0.00458983913268092,0.8546875,16.49374178010039,0.08851805039125793
CinCECGTorso,0.8705018939393939,0.006059866195369738,0.8797348484848485,5.489180160150863,0.10700798933548868
Coffee,1.0,0.0,1.0,1.5302106000483036,0.0005778292968443566
Computers,0.8593211206896552,0.011481983169296146,0.8733836206896551,12.388861359586008,0.008112250196063542
CricketX,0.8669642857142856,0.004374088826398515,0.8727678571428571,15.689460379886441,0.010998434024713788
CricketY,0.8754464285714286,0.0038403237799297615,0.8816964285714286,16.26503733971622,0.011395336445639259
CricketZ,0.8598214285714285,0.010757600935671336,0.8794642857142857,11.799391939677298,0.008267225586268977
Crop,0.7823550380228137,0.0013414708200954622,0.7845175855513308,130.66228185999208,0.201528932109386
DiatomSizeReduction,0.939875,0.008740351823582411,0.9545,1.0270567000377924,0.006208833319851692
DistalPhalanxOutlineAgeGroup,0.8510416666666666,0.004166666666666647,0.8541666666666666,4.487211260013282,0.0014057962112474342
DistalPhalanxOutlineCorrect,0.82675,0.003960744879438739,0.8331250000000001,6.188568480056711,0.0021581483592399307
DistalPhalanxTW,0.7399621212121212,0.012373817898109436,0.7623106060606061,4.730222059623339,0.0014733975002400256
Earthquakes,0.7405303030303031,0.0172857639531889,0.7580492424242425,7.548567979806103,0.0022979913676408614
ECG200,0.9305555555555556,0.002689571768199607,0.9331597222222222,1.5791550403926522,0.0009908719525810739
ECG5000,0.9464700704225351,0.0006894353608874091,0.9471830985915493,7.748584240325727,0.04883949359350481
ECGFiveDays,0.9995535714285715,0.0008928571428571618,1.0,0.7420941000804305,0.006478180507747311
ElectricDevices,0.74619351506265,0.0034622554659933507,0.7520869434817382,86.71952447977382,0.05077500249890363
EOGHorizontalSignal,0.6956349206349206,0.010825147079259686,0.7108134920634921,40.30778888054192,0.024799863086127517
EOGVerticalSignal,0.5417410714285714,0.0067697884972077425,0.5517113095238095,29.522347759711558,0.018164657070838076
EthanolLevel,0.847325721153846,0.010092933895873853,0.8581730769230769,119.16265125942883,0.07094287675854502
FaceAll,0.9160523504273504,0.02650867416101208,0.9490740740740741,6.68349577980116,0.012524497342883478
FaceFour,0.9765625,0.0,0.9765625,0.6685703000053763,0.0012900939064820704
FacesUCR,0.9683712121212121,0.002188299243994577,0.9711174242424242,5.68773653972894,0.032640034180531075
FiftyWords,0.7454241071428571,0.01450313242741964,0.765625,18.72509806009475,0.013101141250535875
Fish,0.990625,0.002083333333333304,0.9947916666666666,5.359520559688098,0.0037138679686449906
