dataset,acc_mean,acc_std,acc_best,time_train,time_val
Mallat,0.498386344,0.18557945,0.698881427,8.822004133,0.432416873
Meat,0.561111111,0.22825154,0.883333333,3.320172933,0.004126691
MedicalImages,0.771205357,0.012234437,0.784598214,10.34162827,0.025760881
MiddlePhalanxOutlineAgeGroup,0.698450855,0.005564281,0.703525641,7.208178167,0.00405013
MiddlePhalanxOutlineCorrect,0.676339286,0.131319831,0.862053571,10.82800423,0.007045543
MiddlePhalanxTW,0.599225427,0.010263155,0.608573718,9.103006367,0.005123317
MixedShapesRegularTrain,0.934588046,0.007387448,0.943206083,84.45717087,0.478706058
MixedShapesSmallTrain,0.770922303,0.012992351,0.785520545,19.1314158,0.524013403
MoteStrain,0.85697338,0.009264593,0.865104167,1.172979967,0.028854694
NonInvasiveFetalECGThorax1,0.852456691,0.017640756,0.872927867,250.9739634,0.325713839
NonInvasiveFetalECGThorax2,0.917488053,0.004008233,0.922166219,250.9669947,0.325009123
OliveOil,0.4,5.55E-17,0.4,1.2350663,0.001556551
OSULeaf,0.815260417,0.00204655,0.81765625,18.22220583,0.025062799
PhalangesOutlinesCorrect,0.855282738,0.003682848,0.859375,51.0872613,0.03155442
Phoneme,0.266909722,0.005782475,0.274583333,37.67807857,0.384121433
PigAirwayPressure,0.51171875,0.025515518,0.54296875,34.16173747,0.079148996
PigArtPressure,0.805989583,0.135027988,0.94921875,36.41061103,0.084250691
PigCVP,0.677083333,0.04423252,0.72265625,36.41082137,0.084237314
Plane,0.995934959,0.005748836,1,3.3828533,0.002967714
PowerCons,0.996527778,0.004910464,1,4.773009167,0.005855681
ProximalPhalanxOutlineAgeGroup,0.857371795,0.00487195,0.863882212,6.774431267,0.005158425
ProximalPhalanxOutlineCorrect,0.899880952,0.008296154,0.911517857,20.5369788,0.013136279
ProximalPhalanxTW,0.84765625,0.008438464,0.859375,7.487451867,0.005719829
RefrigerationDevices,0.584611742,0.005313307,0.591856061,23.2023887,0.027348254
Rock,0.46,0.086409876,0.54,5.297507067,0.014129125
ScreenType,0.549652778,0.028056986,0.575284091,43.97005343,0.051937671
SemgHandGenderCh2,0.881944444,0.005418224,0.889583333,52.13026093,0.119540236
SemgHandMovementCh2,0.447265625,0.04673917,0.51171875,67.59124673,0.078049296
SemgHandSubjectCh2,0.66015625,0.011163039,0.673828125,106.1227135,0.122603534
ShapeletSim,0.998263889,0.002455232,1,1.350015633,0.010580094
ShapesAll,0.781597222,0.021589294,0.803125,60.14108023,0.070652445
SmallKitchenAppliances,0.815609217,0.029529676,0.8390625,26.70089727,0.031542749
SmoothSubspace,0.993055556,0.004910464,1,2.837939433,0.003918346
SonyAIBORobotSurface1,0.939291667,0.008815282,0.9515625,1.174950567,0.01490964
SonyAIBORobotSurface2,0.916288986,0.006514284,0.925402047,1.623180233,0.028784113
StarLightCurves,0.976123884,0.001702452,0.977779246,140.8456884,1.356900453
Strawberry,0.968020833,0.00637888,0.975833333,35.35786527,0.024344804
SwedishLeaf,0.95056335,0.015533239,0.963584184,14.89263427,0.023076935
Symbols,0.827938988,0.058639377,0.910491071,2.1649626,0.074050248
SyntheticControl,0.996875,0.002551552,1,4.2581102,0.005542948
ToeSegmentation1,0.935474537,0.014531111,0.946180556,4.889816367,0.011859883
ToeSegmentation2,0.956597222,0.006495933,0.963541667,2.135948533,0.009600549
Trace,1,0,1,6.554886767,0.005145617
TwoLeadECG,0.977283043,0.027886324,0.999131944,1.738512867,0.03656302
TwoPatterns,1,0,1,13.62910077,0.062865056
UMD,0.994791667,0.004252586,1,2.740567,0.006076858
UWaveGestureLibraryAll,0.919780866,0.004604598,0.926285282,145.2122575,0.687898867
UWaveGestureLibraryX,0.795008881,0.003419306,0.798459101,35.940995,0.173440387
UWaveGestureLibraryY,0.709197389,0.007342015,0.716103831,37.9668721,0.183829065
UWaveGestureLibraryZ,0.741344446,0.006525429,0.750432028,40.9978224,0.197918895
Wafer,0.997476375,0.00015187,0.997583763,20.9263733,0.14532739
Wine,0.5,0,0.5,1.0119264,0.001295339
WordSynonyms,0.597328629,0.015090864,0.613155242,18.08849453,0.045326534
Worms,0.713942308,0.028750007,0.744591346,21.30614477,0.011659121
WormsTwoClass,0.880208333,0.013278697,0.8984375,20.80198793,0.011390401
Yoga,0.856113855,0.016773284,0.873385258,25.15914477,0.29584978
