dataset,acc_mean,acc_std,acc_best,time_train,time_val
ACSF1,0.8994791666666666,0.005305800968727807,0.9053819444444444,8.533003480016486,0.010750016406160513
Adiac,0.7915178571428572,0.018056918228711322,0.8169642857142857,9.265973579979619,0.013508776406257538
ArrowHead,0.8566710992907801,0.013139310278180055,0.8755540780141843,1.7998738799986314,0.004714836484282614
Beef,0.7266666666666668,0.024944382578492973,0.7666666666666667,1.3613047999533592,0.0021041497656653974
BeetleFly,0.95,0.0,0.95,0.7211272599728545,0.001102047578052634
BirdChicken,0.89,0.020000000000000018,0.9,0.865598300009151,0.0013236353905938358
BME,0.9927083333333332,0.0025515518153991076,0.9947916666666666,1.0023952799732796,0.0032351110156639607
Car,0.8566666666666667,0.02708012801545319,0.8833333333333333,2.850757400000293,0.003902789452996558
CBF,0.9987499999999999,0.000416666666666643,0.9989583333333333,0.9807014600213734,0.015964382656221687
Chinatown,0.9921875,0.0,0.9921875,0.6057358200167073,0.004973123437520144
ChlorineConcentration,0.8236458333333333,0.00575844790045217,0.83046875,11.270989719982026,0.117791243437631
CinCECGTorso,0.8227746212121213,0.016971524109487636,0.8500631313131314,5.3021369200141635,0.20663067976563526
Coffee,1.0,0.0,1.0,1.520062639997923,0.0011368789062771612
Computers,0.8342133620689655,0.00621681794313933,0.8452316810344828,9.331383299981827,0.012095987187427682
CricketX,0.8248511904761905,0.018767707058436646,0.84375,10.714263480021327,0.014940199453133119
CricketY,0.8669642857142856,0.005206207048968998,0.8727678571428571,11.342213660002745,0.015794864453113178
CricketZ,0.8648809523809524,0.010706015326550555,0.8839285714285714,9.25236960000475,0.012873019374927708
Crop,0.777495247148289,0.0015045797514823497,0.7793488593155894,106.87134588000917,0.32534869046877474
DiatomSizeReduction,0.947625,0.012189390878957092,0.9647500000000001,0.7659286200068891,0.009138742187565186
DistalPhalanxOutlineAgeGroup,0.8427083333333334,0.00389755977788955,0.8489583333333334,3.655178080013138,0.002262869765678488
DistalPhalanxOutlineCorrect,0.8331250000000001,0.002795084971874727,0.83625,7.69326392000512,0.0053118832031771035
DistalPhalanxTW,0.7449810606060607,0.01715714668897152,0.7623106060606061,6.737232040018716,0.0041701542187468025
Earthquakes,0.7446969696969697,0.01977194718651589,0.7779356060606061,6.848673060019792,0.004164010078102365
ECG200,0.9020833333333332,0.005846339666834283,0.9114583333333333,1.2730530799904956,0.001631694218855273
ECG5000,0.9447975352112676,0.0009069037762810097,0.9464348591549296,7.077761900001496,0.08762768562506836
ECGFiveDays,0.9995535714285715,0.000546761103299801,1.0,0.8030590600101277,0.01363022445306683
ElectricDevices,0.7587451679552119,0.0005878282701692917,0.7595516195681151,92.94605547999963,0.10724354890625136
EOGHorizontalSignal,0.6449652777777779,0.008063758505276464,0.6586061507936508,34.44471608001186,0.04223804249996306
EOGVerticalSignal,0.5051339285714286,0.006795634920634903,0.5137648809523809,32.049198739991695,0.03933204500012266
EthanolLevel,0.7403545673076922,0.012861980962178792,0.7581129807692307,65.850426459976,0.07830433374999757
FaceAll,0.9073272792022792,0.012874910562016905,0.9297987891737891,6.360189159994479,0.02303074507817655
FaceFour,0.9526041666666668,0.0062499999999999995,0.9557291666666667,0.616830300015863,0.002351521249937605
FacesUCR,0.968465909090909,0.002130155658939756,0.9711174242424242,4.841188220006006,0.05430493390622928
FiftyWords,0.6369977678571429,0.01250921415818073,0.6554129464285714,13.21165546002012,0.01839323789064906
Fish,0.9875,0.004166666666666696,0.9895833333333334,5.076693340014026,0.006983686406181277
FordA,0.9633928571428572,0.0008677011748281437,0.9650297619047619,104.47154959998734,0.05085387851571568
FordB,0.8592376373626373,0.002463235916256968,0.8634386446886447,102.11906455998106,0.03044665992185287
FreezerRegularTrain,0.9988888888888889,0.0001388888888888662,0.9989583333333333,3.513175159993989,0.06869008265627485
FreezerSmallTrain,0.8721405228758169,0.004933500793585743,0.8760825163398692,2.3306965999960085,0.10518196679701645
Fungi,0.9822916666666666,0.009081039465709737,0.9947916666666666,1.5523795000146492,0.006607720156205232
GunPoint,0.9958333333333332,0.0020833333333333485,1.0,0.8224587999822688,0.0035517699999672915
GunPointAgeSpan,0.9759166666666668,0.010586613664854734,0.990625,3.5022021399927326,0.00891801210929657
GunPointMaleVersusFemale,0.999375,0.0012500000000000178,1.0,3.208719760001986,0.008166479921993642
GunPointOldVersusYoung,1.0,0.0,1.0,1.4580541200193693,0.0036906408594006733
Ham,0.8400914634146341,0.017129646493786222,0.8652820121951219,2.6779944799971416,0.003711775937534867
HandOutlines,0.9097916666666667,0.006924694136847424,0.9204166666666667,194.65671491999237,0.0860978597656981
Haptics,0.5801442307692308,0.01202173050928486,0.6007211538461539,12.42790517997928,0.029708431093752097
Herring,0.66875,0.03878023014372143,0.703125,1.6911371199894347,0.002303974297018385
HouseTwenty,0.9399715909090908,0.0035227272727272967,0.9467329545454546,3.0619540200015765,0.010648454843658329
InlineSkate,0.419608918128655,0.005680040939077309,0.4241593567251462,12.779607300026692,0.08185905882816087
InsectEPGRegularTrain,1.0,0.0,1.0,1.14739182000485,0.005997716093776262
InsectEPGSmallTrain,1.0,0.0,1.0,0.5176318799814907,0.005725281093680224
InsectWingbeatSound,0.6392204301075268,0.004404799779734556,0.6445228494623656,5.027962600000319,0.05122436437515034
ItalyPowerDemand,0.9748161764705883,0.0004502738497763451,0.9751838235294118,1.4490013399903545,0.01635822945312384
LargeKitchenAppliances,0.9045170454545455,0.00509867339468561,0.9114583333333334,19.514999399996306,0.02529580835920342
Lightning2,0.8196721311475411,0.01466274083606421,0.8360655737704918,2.1425464800398912,0.0029793556249444464
Lightning7,0.9140625,0.006987712429686843,0.921875,2.4621882399878814,0.0033584007029901384
Mallat,0.8133013348714568,0.012565611251715151,0.8268890079103494,4.4166642400246925,0.22680989156255577
Meat,0.95,0.010540925533894595,0.9666666666666667,1.9583485399794882,0.0027585138280358024
MedicalImages,0.7871651785714284,0.005048295927633328,0.7937127976190476,5.787602659978438,0.015244533281401119
MiddlePhalanxOutlineAgeGroup,0.7139423076923078,0.0032940392293420505,0.7191506410256411,4.248654639987217,0.0025522378906543963
MiddlePhalanxOutlineCorrect,0.8674285714285714,0.0038125731843092706,0.8724107142857143,7.051492719992529,0.005007481250015644
