dataset,acc_mean,acc_std,acc_best,time_train,time_val
ACSF1,0.9053819444444444,0.0,0.9053819444444444,9.247707340068882,0.011784531406146926
Adiac,0.7855229591836734,0.004101514079289202,0.7901785714285714,9.526721000095131,0.01403502382837587
ArrowHead,0.8578900709219859,0.010871592376407089,0.8693484042553191,2.3920610800763824,0.00623440328141669
Beef,0.7533333333333333,0.040000000000000036,0.8,1.217060500034131,0.0018607302342616094
BeetleFly,0.9299999999999999,0.024494897427831747,0.95,0.6409219400055008,0.0009556098438565641
BirdChicken,0.9099999999999999,0.019999999999999976,0.95,0.8569402599765453,0.0012642529687695969
BME,0.9947916666666666,0.0032940392293420505,1.0,1.0760302200447769,0.0034703185156104155
Car,0.8833333333333332,0.027888667551135834,0.9166666666666666,2.51098162002163,0.0034723186719702427
CBF,0.9987499999999999,0.000416666666666643,0.9989583333333333,0.8819185599655611,0.01436679289041649
Chinatown,0.9921875,0.0,0.9921875,0.5697569400042994,0.004643068515747473
ChlorineConcentration,0.83046875,0.006089519542943362,0.8395833333333333,11.286691819995758,0.11868357867177792
CinCECGTorso,0.8539772727272729,0.01691375833808142,0.8839962121212122,4.865754659980302,0.1897677861714328
Coffee,1.0,0.0,1.0,1.3153962800599401,0.0009831673438611688
Computers,0.8310883620689656,0.008401113216332247,0.841729525862069,10.491101879967028,0.013658389218585398
CricketX,0.8495535714285714,0.008060477716637402,0.859375,11.483936300000641,0.015856598984271386
CricketY,0.8629464285714287,0.009637068368269167,0.8772321428571429,11.500930240008165,0.016052927656426165
CricketZ,0.852827380952381,0.007064927065755509,0.8616071428571429,10.289009440041264,0.014388084531253753
Crop,0.776176330798479,0.0012385944325606117,0.7782200570342205,91.06537693997089,0.2755593069531187
DiatomSizeReduction,0.9348749999999999,0.018577876627860417,0.9710000000000001,0.8331200799439102,0.00993667335930013
DistalPhalanxOutlineAgeGroup,0.8364583333333334,0.0025515518153991076,0.8385416666666666,4.575452039993252,0.002776606249949509
DistalPhalanxOutlineCorrect,0.822875,0.004818583816849146,0.8300000000000001,6.261065520043485,0.004383377734620808
DistalPhalanxTW,0.7115530303030304,0.016174619433545243,0.7372159090909092,5.5933079399866985,0.0034027474217509734
