dataset,acc_mean,acc_std,acc_best,time_train,time_val
UWaveGestureLibraryAll,0.896540179,0.002870043,0.900615639,85.59238074,0.215384161
UWaveGestureLibraryX,0.815810412,0.003198949,0.819385441,18.95972396,0.052695666
UWaveGestureLibraryY,0.737379392,0.003722704,0.741998488,27.59933104,0.07668267
UWaveGestureLibraryZ,0.768175763,0.002710681,0.771700389,22.1341485,0.06147685
Wafer,0.999097938,0.000218503,0.999516753,10.7182913,0.044441362
Wine,0.833333333,0.058560697,0.888888889,1.2169282,0.000930947
WordSynonyms,0.698800403,0.00630491,0.708467742,13.5760948,0.019734333
Worms,0.822235577,0.017604788,0.837740385,13.94514458,0.004376666
WormsTwoClass,0.9,0.009110862,0.9140625,6.9931707,0.002190515
Yoga,0.908577128,0.005382211,0.916413374,18.15087132,0.121622205
