dataset,acc_mean,acc_std,acc_best,time_train,time_val
ACSF1,0.8963541666666666,0.007022134866721053,0.9053819444444444,22.379373059840873,0.014159058047039253
Adiac,0.8219387755102041,0.019884872724392946,0.8549107142857143,18.170430820051116,0.013754849491988352
ArrowHead,0.8397163120567376,0.01782727907220431,0.8622562056737588,5.176130980392918,0.0068637188679986135
Beef,0.7666666666666667,0.0,0.7666666666666667,3.0869307998451405,0.0024224346874007095
BeetleFly,0.74,0.020000000000000018,0.75,2.621074219897855,0.002090912422022484
BirdChicken,0.9199999999999999,0.024494897427831747,0.95,2.620379639859311,0.002096914335697875
BME,0.9947916666666666,0.0,0.9947916666666666,3.1250276198843494,0.005189911014758764
Car,0.9099999999999999,0.016996731711975955,0.9333333333333333,5.97085705982754,0.0041900390623823116
CBF,0.9981249999999999,0.0012147816447594104,0.9989583333333333,3.1527139798505233,0.026497617851782708
Chinatown,0.983786231884058,0.005422691864889795,0.9895833333333334,2.1428275402169676,0.009429122030837789
ChlorineConcentration,0.8393229166666666,0.007037998304837052,0.8510416666666667,21.116698119591454,0.11825655816517155
CinCECGTorso,0.8634627525252526,0.00871040551837052,0.8754734848484849,10.375378759857266,0.20502690640626042
Coffee,1.0,0.0,1.0,4.7461665399488995,0.0018193271085692685
Computers,0.8126616379310345,0.01367420382110788,0.830010775862069,28.956777699908706,0.019100603476272227
CricketX,0.8546130952380953,0.014246909101073133,0.8705357142857143,23.55331996002933,0.016877299101315656
CricketY,0.8486607142857142,0.017370603980664038,0.8705357142857143,23.559781139926052,0.01688333203055663
CricketZ,0.8556547619047619,0.0070586554914472644,0.869047619047619,23.533000379940496,0.016860106992635338
Crop,0.7702709125475286,0.0016776119079301083,0.7722789923954373,243.0282207397977,0.39566960890672365
DiatomSizeReduction,0.9301499999999999,0.005055566239304912,0.9348749999999999,2.2327764602494424,0.014157392226593402
DistalPhalanxOutlineAgeGroup,0.7947916666666667,0.011219093348196884,0.8072916666666666,15.661963719921186,0.00515278808588846
DistalPhalanxOutlineCorrect,0.762375,0.016655517103950877,0.791875,22.500404860184062,0.008172512343821835
DistalPhalanxTW,0.6261363636363637,0.040674084742635015,0.6912878787878788,15.604059699911158,0.005142736055381647
Earthquakes,0.6474431818181817,0.0380189169391367,0.712121212121212,28.986189599800856,0.008952586250757122
ECG200,0.8869791666666667,0.012619987392629385,0.9079861111111112,5.275718439975753,0.003479214804133335
ECG5000,0.9396390845070423,0.00031197262582164466,0.9400528169014085,20.280347959476057,0.1329655167187866
ECGFiveDays,0.9977678571428571,0.0009982446328124274,0.9988839285714286,2.8725686602294447,0.025251136913288973
ElectricDevices,0.6974781724873367,0.006044326095182904,0.70404142228739,319.32933857997415,0.1957592988277838
EOGHorizontalSignal,0.6612599206349207,0.005038203015232803,0.6675347222222222,69.05710734020685,0.04289114000052905
EOGVerticalSignal,0.49575892857142856,0.014311482973291406,0.5086805555555556,69.09722204004647,0.042899306014987815
EthanolLevel,0.7834735576923076,0.017376883681175986,0.8088942307692307,131.57498866018142,0.07879464144564281
FaceAll,0.8158119658119658,0.010258002186324411,0.8292824074074074,24.398303260293325,0.04858914070305218
FaceFour,0.9557291666666667,0.0,0.9557291666666667,2.4285277003189547,0.0047974526946063635
FacesUCR,0.965340909090909,0.0020177344462748376,0.9673295454545454,9.951595760032069,0.0586172016407545
FiftyWords,0.7290178571428572,0.0032510070677744577,0.7338169642857143,25.608339080249426,0.018344257461080815
Fish,0.984375,0.003294039229342085,0.9895833333333334,14.063356619677506,0.009859715117909219
FordA,0.9483035714285715,0.001914039903668271,0.9511904761904763,305.8937306403765,0.07547142206956323
FordB,0.8382554945054945,0.002601492256722393,0.842948717948718,304.9717184602283,0.04620012277357546
FreezerRegularTrain,0.9973611111111111,0.00041666666666668,0.9979166666666667,11.360980659769847,0.11446242753888783
FreezerSmallTrain,0.8720874183006535,0.0037344198394721273,0.8792075163398693,4.922103259724099,0.11471573023432029
Fungi,0.9989583333333332,0.002083333333333348,1.0,3.0059628999675625,0.006713099258263355
GunPoint,1.0,0.0,1.0,2.4521252801292577,0.005564965664211741
GunPointAgeSpan,0.985,0.007234898064243898,0.99375,7.551338799588848,0.010010203906313108
GunPointMaleVersusFemale,1.0,0.0,1.0,7.56286865985021,0.010040487773403583
GunPointOldVersusYoung,1.0,0.0,1.0,7.545354180049617,0.01001321273429312
Ham,0.7671875,0.02043031288551256,0.8008765243902439,8.441941940132528,0.005975454452686791
HandOutlines,0.9400833333333333,0.005261973779443967,0.9502083333333333,391.63276808008084,0.087170033359007
Haptics,0.5522115384615385,0.013800170706859443,0.5625,26.700963359954766,0.03233697945306631
Herring,0.725,0.0350780380010057,0.78125,5.510749820258934,0.0038342007810342692
HouseTwenty,0.9339488636363636,0.003125,0.9401988636363636,12.125836720003281,0.021277781171488642
InlineSkate,0.4457785087719298,0.015460742329100751,0.4600694444444444,28.660492200253067,0.0925941981252663
InsectEPGRegularTrain,1.0,0.0,1.0,6.258750440273434,0.016801119530691723
InsectEPGSmallTrain,1.0,0.0,1.0,2.8362036398728376,0.016565907344261176
InsectWingbeatSound,0.6196706989247313,0.008563146621160771,0.6308467741935483,13.70294791997876,0.07189995988337614
ItalyPowerDemand,0.9722426470588236,0.0019626982080939923,0.9742647058823529,4.323580559750553,0.026262013828454656
LargeKitchenAppliances,0.8900473484848485,0.007853308250069854,0.9019412878787879,43.3347814603243,0.028660336210305105
Lightning2,0.8131147540983605,0.016718096765878,0.8360655737704918,6.385821679711808,0.0045462517187843336
