dataset,acc_mean,acc_std,acc_best,time_train,time_val
ACSF1,0.9208333333333334,0.006597222222222234,0.9331597222222222,13.183891560038319,0.00833665855492427
Adiac,0.834375,0.007523348011764619,0.84375,13.102266980119747,0.009428497968508509
ArrowHead,0.8658466312056738,0.013766598746485212,0.8830895390070922,1.7246014200150968,0.002236068163847449
Beef,0.7866666666666667,0.026666666666666658,0.8333333333333334,1.192745040002046,0.0009095017969684704
BeetleFly,0.85,0.04472135954999579,0.9,0.5249327799596358,0.00039526738286213006
BirdChicken,0.9700000000000001,0.024494897427831806,1.0,0.7370952399855014,0.0005554292577699016
BME,0.9989583333333332,0.002083333333333348,1.0,0.894461220013909,0.001418142070349404
Car,0.9233333333333335,0.008164965809277286,0.9333333333333333,2.6224047400406563,0.001833783710901571
CBF,0.9995833333333334,0.0005103103630798542,1.0,0.7587718200869858,0.006084289218790673
Chinatown,0.9932291666666668,0.002083333333333348,0.9973958333333334,0.5072513199585955,0.002070727187549437
ChlorineConcentration,0.8719270833333332,0.003916306499397392,0.87734375,20.209673260001,0.1074580187891229
CinCECGTorso,0.8747948232323232,0.012971679873947213,0.8959122474747474,5.647963720117696,0.11068169160184879
Coffee,1.0,0.0,1.0,1.1743416399578563,0.0004401207423256892
Computers,0.8267241379310345,0.005566543757884449,0.833917025862069,10.459504620003282,0.006859197031280928
CricketX,0.853125,0.009083477655971332,0.8683035714285714,10.772962959919823,0.007481185820404334
CricketY,0.8790178571428571,0.005717075211993591,0.8883928571428571,11.818046779953875,0.008224494179660268
CricketZ,0.862797619047619,0.0081587798582576,0.8757440476190476,15.98983116009622,0.011123932460816378
Crop,0.7813450570342205,0.0027415551163605003,0.7855869771863118,125.82547782004694,0.1851740834769771
DiatomSizeReduction,0.9488749999999999,0.007169379331574023,0.9585000000000001,0.8006674200412818,0.0047703020704148
DistalPhalanxOutlineAgeGroup,0.8364583333333334,0.0025515518153991076,0.8385416666666666,3.609540180012118,0.0010947497654910875
DistalPhalanxOutlineCorrect,0.819,0.00573639695279188,0.826875,6.439346179936547,0.0021831867189121114
DistalPhalanxTW,0.7035984848484848,0.010347566954278587,0.7225378787878788,4.349545199959539,0.0013171541798101317
Earthquakes,0.7317234848484848,0.013767258973777528,0.7580492424242425,7.344908239936922,0.0022273723046623674
ECG200,0.9258680555555557,0.014364680273220586,0.9392361111111112,1.8136300800309981,0.0011359364062855093
ECG5000,0.9460915492957748,0.0004904362069430973,0.9469190140845071,7.299964200030081,0.04437738515632646
ECGFiveDays,1.0,0.0,1.0,0.7117595999559854,0.005973727851642252
