dataset,acc_mean,acc_std,acc_best,time_train,time_val
ACSF1,0.9236111111111109,0.00565236826253464,0.9331597222222222,13.851621259987587,0.008743153945516724
Adiac,0.8516581632653061,0.0068433232417021705,0.8616071428571429,16.930337700046948,0.012141693164062417
ArrowHead,0.8515514184397162,0.006188473503466138,0.8603723404255318,1.8465472000534646,0.002378868476637308
Beef,0.7666666666666666,0.021081851067789228,0.8,1.2342334399960238,0.0009572964452786437
BeetleFly,0.86,0.020000000000000018,0.9,0.613400240012561,0.00046596183588576423
BirdChicken,0.9,0.05477225575051661,1.0,0.7612205600074958,0.0005829362500037405
BME,1.0,0.0,1.0,0.9671090599847958,0.0015419984765060236
Car,0.9199999999999999,0.006666666666666687,0.9333333333333333,2.415963139984524,0.001730004570242727
CBF,0.9991666666666668,0.00041666666666668746,1.0,0.9695934400049737,0.00776344749991722
Chinatown,0.9927083333333332,0.001041666666666652,0.9947916666666666,0.5014041199581698,0.002051346835963841
ChlorineConcentration,0.8667708333333332,0.0021638102164417794,0.8692708333333333,21.01317546008795,0.10955130894532772
CinCECGTorso,0.8631470959595958,0.009233345735475301,0.8740530303030304,5.0822590800467875,0.09980145781242414
Coffee,1.0,0.0,1.0,1.2138947999919765,0.0004446475390125215
Computers,0.81875,0.006307907458963719,0.8265086206896551,10.765950840007282,0.007045385546939542
CricketX,0.8586309523809523,0.0113622673623935,0.8705357142857143,13.191867519909284,0.00914407972656477
CricketY,0.878125,0.010714285714285728,0.8950892857142857,12.457328280017828,0.00863549531234753
CricketZ,0.8569940476190474,0.017267035362333667,0.8757440476190476,14.510175839957082,0.010059192656319738
Crop,0.7791706273764258,0.0011994478358645342,0.7810717680608364,146.51948245997772,0.21666911917963602
DiatomSizeReduction,0.9593999999999999,0.010938292828407949,0.970125,0.9166507000220008,0.005442266289003328
DistalPhalanxOutlineAgeGroup,0.8385416666666666,0.006588078458684117,0.8489583333333334,3.5829134199826513,0.0010837191796269964
DistalPhalanxOutlineCorrect,0.811625,0.007044501401802693,0.82,6.420865559970844,0.0021546499218288774
DistalPhalanxTW,0.7176136363636364,0.01593781227750025,0.7466856060606061,5.423516440001549,0.0016395674608929768
Earthquakes,0.7394886363636364,0.013902727839105141,0.7580492424242425,9.344760539979324,0.0028327517187790364
ECG200,0.906423611111111,0.009994331919877936,0.9192708333333333,1.5081092200038255,0.0009326194921413844
ECG5000,0.9446038732394367,0.0009027073058657822,0.9460827464788732,6.1212230999954045,0.03714376578130896
ECGFiveDays,1.0,0.0,1.0,0.7282064999890281,0.006060067421884696
ElectricDevices,0.7438882964542789,0.007039555917310865,0.7575104972007465,98.40047393999703,0.05538566394533291
EOGHorizontalSignal,0.6963045634920635,0.008119253326576871,0.7119295634920636,46.37020036007743,0.028611958554853344
EOGVerticalSignal,0.546155753968254,0.018266230137997032,0.5687003968253969,30.624589459990965,0.018945621249821444
EthanolLevel,0.7890024038461538,0.01024925765031698,0.8000300480769231,81.36711379994522,0.04853183792970981
